"Plot Title: Temp1"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21022943, SEN S/N: 21022943)","Intensity, lum/ft² (LGR S/N: 21022943, SEN S/N: 21022943)","Coupler Attached (LGR S/N: 21022943)","Coupler Detached (LGR S/N: 21022943)","End Of File (LGR S/N: 21022943)"
445,11/28/2021 04:12:21 PM,36.723,0.0,,,
446,11/28/2021 06:12:21 PM,37.488,0.0,,,
447,11/28/2021 08:12:21 PM,37.679,0.0,,,
448,11/28/2021 10:12:21 PM,37.679,0.0,,,
449,11/29/2021 12:12:21 AM,37.107,0.0,,,
450,11/29/2021 02:12:21 AM,36.723,0.0,,,
451,11/29/2021 04:12:21 AM,36.338,0.0,,,
452,11/29/2021 06:12:21 AM,36.145,0.0,,,
453,11/29/2021 08:12:21 AM,35.951,0.0,,,
454,11/29/2021 10:12:21 AM,36.145,0.0,,,
455,11/29/2021 12:12:21 PM,36.338,0.0,,,
456,11/29/2021 02:12:21 PM,36.914,0.0,,,
457,11/29/2021 04:12:21 PM,38.440,0.0,,,
458,11/29/2021 06:12:21 PM,39.760,0.0,,,
459,11/29/2021 08:12:21 PM,40.321,0.0,,,
460,11/29/2021 10:12:21 PM,40.321,0.0,,,
461,11/30/2021 12:12:21 AM,39.947,0.0,,,
462,11/30/2021 02:12:21 AM,39.384,0.0,,,
463,11/30/2021 04:12:21 AM,38.818,0.0,,,
464,11/30/2021 06:12:21 AM,38.629,0.0,,,
465,11/30/2021 08:12:21 AM,38.440,0.0,,,
466,11/30/2021 10:12:21 AM,38.440,0.0,,,
467,11/30/2021 12:12:21 PM,38.440,0.0,,,
468,11/30/2021 02:12:21 PM,39.007,0.0,,,
469,11/30/2021 04:12:21 PM,39.760,0.0,,,
470,11/30/2021 06:12:21 PM,40.509,0.0,,,
471,11/30/2021 08:12:21 PM,41.067,0.0,,,
472,11/30/2021 10:12:21 PM,41.254,0.0,,,
473,12/01/2021 12:12:21 AM,41.067,0.0,,,
474,12/01/2021 02:12:21 AM,40.696,0.0,,,
475,12/01/2021 04:12:21 AM,40.321,0.0,,,
476,12/01/2021 06:12:21 AM,39.947,0.0,,,
477,12/01/2021 08:12:21 AM,39.573,0.0,,,
478,12/01/2021 10:12:21 AM,39.384,0.0,,,
479,12/01/2021 12:12:21 PM,39.196,0.0,,,
480,12/01/2021 02:12:21 PM,39.573,0.0,,,
481,12/01/2021 04:12:21 PM,40.509,0.0,,,
482,12/01/2021 06:12:21 PM,41.625,0.0,,,
483,12/01/2021 08:12:21 PM,42.179,0.0,,,
484,12/01/2021 10:12:21 PM,42.363,0.0,,,
485,12/02/2021 12:12:21 AM,42.179,0.0,,,
486,12/02/2021 02:12:21 AM,41.625,0.0,,,
487,12/02/2021 04:12:21 AM,41.439,0.0,,,
488,12/02/2021 06:12:21 AM,41.067,0.0,,,
489,12/02/2021 08:12:21 AM,40.881,0.0,,,
490,12/02/2021 10:12:21 AM,40.696,0.0,,,
491,12/02/2021 12:12:21 PM,40.881,0.0,,,
492,12/02/2021 02:12:21 PM,41.439,0.0,,,
493,12/02/2021 04:12:21 PM,42.363,0.0,,,
494,12/02/2021 06:12:21 PM,43.099,0.0,,,
495,12/02/2021 08:12:21 PM,43.466,0.0,,,
496,12/02/2021 10:12:21 PM,43.282,0.0,,,
497,12/03/2021 12:12:21 AM,42.732,0.0,,,
498,12/03/2021 02:12:21 AM,41.810,0.0,,,
499,12/03/2021 04:12:21 AM,41.254,0.0,,,
500,12/03/2021 06:12:21 AM,40.881,0.0,,,
501,12/03/2021 08:12:21 AM,40.509,0.0,,,
502,12/03/2021 10:12:21 AM,40.321,0.0,,,
503,12/03/2021 12:12:21 PM,40.321,0.0,,,
504,12/03/2021 02:12:21 PM,40.881,0.0,,,
505,12/03/2021 04:12:21 PM,41.625,0.0,,,
506,12/03/2021 06:12:21 PM,42.363,0.0,,,
507,12/03/2021 08:12:21 PM,42.548,0.0,,,
508,12/03/2021 10:12:21 PM,42.363,0.0,,,
509,12/04/2021 12:12:21 AM,41.810,0.0,,,
510,12/04/2021 02:12:21 AM,41.254,0.0,,,
511,12/04/2021 04:12:21 AM,40.881,0.0,,,
512,12/04/2021 06:12:21 AM,40.696,0.0,,,
513,12/04/2021 08:12:21 AM,40.696,0.0,,,
514,12/04/2021 10:12:21 AM,40.696,0.0,,,
515,12/04/2021 12:12:21 PM,40.696,0.0,,,
516,12/04/2021 02:12:21 PM,40.881,0.0,,,
517,12/04/2021 04:12:21 PM,41.254,0.0,,,
518,12/04/2021 06:12:21 PM,41.439,0.0,,,
519,12/04/2021 08:12:21 PM,41.254,0.0,,,
520,12/04/2021 10:12:21 PM,40.696,0.0,,,
521,12/05/2021 12:12:21 AM,39.947,0.0,,,
522,12/05/2021 02:12:21 AM,39.007,0.0,,,
523,12/05/2021 04:12:21 AM,38.250,0.0,,,
524,12/05/2021 06:12:21 AM,37.870,0.0,,,
525,12/05/2021 08:12:21 AM,37.679,0.0,,,
526,12/05/2021 10:12:21 AM,37.488,0.0,,,
527,12/05/2021 12:12:21 PM,37.679,0.0,,,
528,12/05/2021 02:12:21 PM,38.061,0.0,,,
529,12/05/2021 04:12:21 PM,38.440,0.0,,,
530,12/05/2021 06:12:21 PM,38.629,0.0,,,
531,12/05/2021 08:12:21 PM,38.440,0.0,,,
532,12/05/2021 10:12:21 PM,37.679,0.0,,,
533,12/06/2021 12:12:21 AM,36.723,0.0,,,
534,12/06/2021 02:12:21 AM,35.758,0.0,,,
535,12/06/2021 04:12:21 AM,34.981,0.0,,,
536,12/06/2021 06:12:21 AM,34.394,0.0,,,
537,12/06/2021 08:12:21 AM,33.805,0.0,,,
538,12/06/2021 10:12:21 AM,33.013,0.0,,,
539,12/06/2021 12:12:21 PM,32.418,0.0,,,
540,12/06/2021 02:12:21 PM,32.418,0.0,,,
541,12/06/2021 04:12:21 PM,32.418,0.0,,,
542,12/06/2021 06:12:21 PM,32.617,0.0,,,
543,12/06/2021 08:12:21 PM,32.617,0.0,,,
544,12/06/2021 10:12:21 PM,32.617,0.0,,,
545,12/07/2021 12:12:21 AM,32.218,0.0,,,
546,12/07/2021 02:12:21 AM,32.218,0.0,,,
547,12/07/2021 04:12:21 AM,32.018,0.0,,,
548,12/07/2021 06:12:21 AM,32.018,0.0,,,
549,12/07/2021 08:12:21 AM,32.018,0.0,,,
550,12/07/2021 10:12:21 AM,32.018,0.0,,,
551,12/07/2021 12:12:21 PM,32.218,0.0,,,
552,12/07/2021 02:12:21 PM,32.218,0.0,,,
553,12/07/2021 04:12:21 PM,32.218,0.0,,,
554,12/07/2021 06:12:21 PM,32.218,0.0,,,
555,12/07/2021 08:12:21 PM,32.218,0.0,,,
556,12/07/2021 10:12:21 PM,32.218,0.0,,,
557,12/08/2021 12:12:21 AM,32.018,0.0,,,
558,12/08/2021 02:12:21 AM,32.018,0.0,,,
559,12/08/2021 04:12:21 AM,32.018,0.0,,,
560,12/08/2021 06:12:21 AM,32.218,0.0,,,
561,12/08/2021 08:12:21 AM,32.018,0.0,,,
562,12/08/2021 10:12:21 AM,32.018,0.0,,,
563,12/08/2021 12:12:21 PM,32.218,0.0,,,
564,12/08/2021 02:12:21 PM,32.218,0.0,,,
565,12/08/2021 04:12:21 PM,32.418,0.0,,,
566,12/08/2021 06:12:21 PM,32.418,0.0,,,
567,12/08/2021 08:12:21 PM,32.218,0.0,,,
568,12/08/2021 10:12:21 PM,32.218,0.0,,,
569,12/09/2021 12:12:21 AM,32.218,0.0,,,
570,12/09/2021 02:12:21 AM,32.018,0.0,,,
571,12/09/2021 04:12:21 AM,32.018,0.0,,,
572,12/09/2021 06:12:21 AM,32.218,0.0,,,
573,12/09/2021 08:12:21 AM,32.018,0.0,,,
574,12/09/2021 10:12:21 AM,32.218,0.0,,,
575,12/09/2021 12:12:21 PM,32.218,0.0,,,
576,12/09/2021 02:12:21 PM,32.418,0.0,,,
577,12/09/2021 04:12:21 PM,32.617,0.0,,,
578,12/09/2021 06:12:21 PM,32.418,0.0,,,
579,12/09/2021 08:12:21 PM,32.218,0.0,,,
580,12/09/2021 10:12:21 PM,32.218,0.0,,,
581,12/10/2021 12:12:21 AM,32.218,0.0,,,
582,12/10/2021 02:12:21 AM,32.218,0.0,,,
583,12/10/2021 04:12:21 AM,32.218,0.0,,,
584,12/10/2021 06:12:21 AM,32.218,0.0,,,
585,12/10/2021 08:12:21 AM,32.218,0.0,,,
586,12/10/2021 10:12:21 AM,32.018,0.0,,,
587,12/10/2021 12:12:21 PM,32.218,0.0,,,
588,12/10/2021 02:12:21 PM,32.018,0.0,,,
589,12/10/2021 04:12:21 PM,32.218,0.0,,,
590,12/10/2021 06:12:21 PM,32.218,0.0,,,
591,12/10/2021 08:12:21 PM,32.018,0.0,,,
592,12/10/2021 10:12:21 PM,32.018,0.0,,,
593,12/11/2021 12:12:21 AM,32.018,0.0,,,
594,12/11/2021 02:12:21 AM,32.018,0.0,,,
595,12/11/2021 04:12:21 AM,32.018,0.0,,,
596,12/11/2021 06:12:21 AM,32.018,0.0,,,
597,12/11/2021 08:12:21 AM,32.018,0.0,,,
598,12/11/2021 10:12:21 AM,32.018,0.0,,,
599,12/11/2021 12:12:21 PM,32.218,0.0,,,
600,12/11/2021 02:12:21 PM,32.218,0.0,,,
601,12/11/2021 04:12:21 PM,32.418,0.0,,,
602,12/11/2021 06:12:21 PM,32.418,0.0,,,
603,12/11/2021 08:12:21 PM,32.218,0.0,,,
604,12/11/2021 10:12:21 PM,32.218,0.0,,,
605,12/12/2021 12:12:21 AM,32.018,0.0,,,
606,12/12/2021 02:12:21 AM,32.018,0.0,,,
607,12/12/2021 04:12:21 AM,32.018,0.0,,,
608,12/12/2021 06:12:21 AM,32.018,0.0,,,
609,12/12/2021 08:12:21 AM,32.018,0.0,,,
610,12/12/2021 10:12:21 AM,32.018,0.0,,,
611,12/12/2021 12:12:21 PM,32.018,0.0,,,
612,12/12/2021 02:12:21 PM,32.218,0.0,,,
613,12/12/2021 04:12:21 PM,32.418,0.0,,,
614,12/12/2021 06:12:21 PM,32.218,0.0,,,
615,12/12/2021 08:12:21 PM,32.218,0.0,,,
616,12/12/2021 10:12:21 PM,32.218,0.0,,,
617,12/13/2021 12:12:21 AM,32.018,0.0,,,
618,12/13/2021 02:12:21 AM,32.018,0.0,,,
619,12/13/2021 04:12:21 AM,32.018,0.0,,,
620,12/13/2021 06:12:21 AM,32.018,0.0,,,
621,12/13/2021 08:12:21 AM,32.018,0.0,,,
622,12/13/2021 10:12:21 AM,32.018,0.0,,,
623,12/13/2021 12:12:21 PM,32.218,0.0,,,
624,12/13/2021 02:12:21 PM,32.218,0.0,,,
625,12/13/2021 04:12:21 PM,32.418,0.0,,,
626,12/13/2021 06:12:21 PM,32.218,0.0,,,
627,12/13/2021 08:12:21 PM,32.218,0.0,,,
628,12/13/2021 10:12:21 PM,32.218,0.0,,,
629,12/14/2021 12:12:21 AM,32.218,0.0,,,
630,12/14/2021 02:12:21 AM,32.018,0.0,,,
631,12/14/2021 04:12:21 AM,32.018,0.0,,,
632,12/14/2021 06:12:21 AM,32.018,0.0,,,
633,12/14/2021 08:12:21 AM,32.018,0.0,,,
634,12/14/2021 10:12:21 AM,32.018,0.0,,,
635,12/14/2021 12:12:21 PM,32.218,0.0,,,
636,12/14/2021 02:12:21 PM,32.218,0.0,,,
637,12/14/2021 04:12:21 PM,32.418,0.0,,,
638,12/14/2021 06:12:21 PM,32.418,0.0,,,
639,12/14/2021 08:12:21 PM,32.218,0.0,,,
640,12/14/2021 10:12:21 PM,32.218,0.0,,,
641,12/15/2021 12:12:21 AM,32.218,0.0,,,
642,12/15/2021 02:12:21 AM,32.218,0.0,,,
643,12/15/2021 04:12:21 AM,32.018,0.0,,,
644,12/15/2021 06:12:21 AM,32.218,0.0,,,
645,12/15/2021 08:12:21 AM,32.018,0.0,,,
646,12/15/2021 10:12:21 AM,32.218,0.0,,,
647,12/15/2021 12:12:21 PM,32.218,0.0,,,
648,12/15/2021 02:12:21 PM,32.218,0.0,,,
649,12/15/2021 04:12:21 PM,32.418,0.0,,,
650,12/15/2021 06:12:21 PM,32.418,0.0,,,
651,12/15/2021 08:12:21 PM,32.617,0.0,,,
652,12/15/2021 10:12:21 PM,32.617,0.0,,,
653,12/16/2021 12:12:21 AM,32.418,0.0,,,
654,12/16/2021 02:12:21 AM,32.218,0.0,,,
655,12/16/2021 04:12:21 AM,32.018,0.0,,,
656,12/16/2021 06:12:21 AM,32.018,0.0,,,
657,12/16/2021 08:12:21 AM,32.018,0.0,,,
658,12/16/2021 10:12:21 AM,32.018,0.0,,,
659,12/16/2021 12:12:21 PM,32.018,0.0,,,
660,12/16/2021 02:12:21 PM,32.218,0.0,,,
661,12/16/2021 04:12:21 PM,32.418,0.0,,,
662,12/16/2021 06:12:21 PM,32.418,0.0,,,
663,12/16/2021 08:12:21 PM,32.218,0.0,,,
664,12/16/2021 10:12:21 PM,32.218,0.0,,,
665,12/17/2021 12:12:21 AM,32.018,0.0,,,
666,12/17/2021 02:12:21 AM,32.018,0.0,,,
667,12/17/2021 04:12:21 AM,32.018,0.0,,,
668,12/17/2021 06:12:21 AM,32.018,0.0,,,
669,12/17/2021 08:12:21 AM,32.018,0.0,,,
670,12/17/2021 10:12:21 AM,32.018,0.0,,,
671,12/17/2021 12:12:21 PM,32.218,0.0,,,
672,12/17/2021 02:12:21 PM,32.218,0.0,,,
673,12/17/2021 04:12:21 PM,32.418,0.0,,,
674,12/17/2021 06:12:21 PM,32.218,0.0,,,
675,12/17/2021 08:12:21 PM,32.218,0.0,,,
676,12/17/2021 10:12:21 PM,32.018,0.0,,,
677,12/18/2021 12:12:21 AM,32.018,0.0,,,
678,12/18/2021 02:12:21 AM,32.018,0.0,,,
679,12/18/2021 04:12:21 AM,32.018,0.0,,,
680,12/18/2021 06:12:21 AM,32.018,0.0,,,
681,12/18/2021 08:12:21 AM,32.018,0.0,,,
682,12/18/2021 10:12:21 AM,32.018,0.0,,,
683,12/18/2021 12:12:21 PM,32.018,0.0,,,
684,12/18/2021 02:12:21 PM,32.218,0.0,,,
685,12/18/2021 04:12:21 PM,32.218,0.0,,,
686,12/18/2021 06:12:21 PM,32.218,0.0,,,
687,12/18/2021 08:12:21 PM,32.218,0.0,,,
688,12/18/2021 10:12:21 PM,32.018,0.0,,,
689,12/19/2021 12:12:21 AM,32.018,0.0,,,
690,12/19/2021 02:12:21 AM,32.018,0.0,,,
691,12/19/2021 04:12:21 AM,32.018,0.0,,,
692,12/19/2021 06:12:21 AM,32.018,0.0,,,
693,12/19/2021 08:12:21 AM,32.018,0.0,,,
694,12/19/2021 10:12:21 AM,32.018,0.0,,,
695,12/19/2021 12:12:21 PM,32.218,0.0,,,
696,12/19/2021 02:12:21 PM,32.218,0.0,,,
697,12/19/2021 04:12:21 PM,32.418,0.0,,,
698,12/19/2021 06:12:21 PM,32.418,0.0,,,
699,12/19/2021 08:12:21 PM,32.218,0.0,,,
700,12/19/2021 10:12:21 PM,32.218,0.0,,,
701,12/20/2021 12:12:21 AM,32.218,0.0,,,
702,12/20/2021 02:12:21 AM,32.018,0.0,,,
703,12/20/2021 04:12:21 AM,32.018,0.0,,,
704,12/20/2021 06:12:21 AM,32.018,0.0,,,
705,12/20/2021 08:12:21 AM,32.018,0.0,,,
706,12/20/2021 10:12:21 AM,32.018,0.0,,,
707,12/20/2021 12:12:21 PM,32.018,0.0,,,
708,12/20/2021 02:12:21 PM,32.218,0.0,,,
709,12/20/2021 04:12:21 PM,32.218,0.0,,,
710,12/20/2021 06:12:21 PM,32.218,0.0,,,
711,12/20/2021 08:12:21 PM,32.218,0.0,,,
712,12/20/2021 10:12:21 PM,32.218,0.0,,,
713,12/21/2021 12:12:21 AM,32.218,0.0,,,
714,12/21/2021 02:12:21 AM,32.018,0.0,,,
715,12/21/2021 04:12:21 AM,32.018,0.0,,,
716,12/21/2021 06:12:21 AM,32.018,0.0,,,
717,12/21/2021 08:12:21 AM,32.018,0.0,,,
718,12/21/2021 10:12:21 AM,32.018,0.0,,,
719,12/21/2021 12:12:21 PM,32.218,0.0,,,
720,12/21/2021 02:12:21 PM,32.218,0.0,,,
721,12/21/2021 04:12:21 PM,32.418,0.0,,,
722,12/21/2021 06:12:21 PM,32.418,0.0,,,
723,12/21/2021 08:12:21 PM,32.218,0.0,,,
724,12/21/2021 10:12:21 PM,32.218,0.0,,,
725,12/22/2021 12:12:21 AM,32.218,0.0,,,
726,12/22/2021 02:12:21 AM,32.018,0.0,,,
727,12/22/2021 04:12:21 AM,32.018,0.0,,,
728,12/22/2021 06:12:21 AM,32.018,0.0,,,
729,12/22/2021 08:12:21 AM,32.018,0.0,,,
730,12/22/2021 10:12:21 AM,32.018,0.0,,,
731,12/22/2021 12:12:21 PM,32.218,0.0,,,
732,12/22/2021 02:12:21 PM,32.218,0.0,,,
733,12/22/2021 04:12:21 PM,32.418,0.0,,,
734,12/22/2021 06:12:21 PM,32.418,0.0,,,
735,12/22/2021 08:12:21 PM,32.218,0.0,,,
736,12/22/2021 10:12:21 PM,32.218,0.0,,,
737,12/23/2021 12:12:21 AM,32.218,0.0,,,
738,12/23/2021 02:12:21 AM,32.018,0.0,,,
739,12/23/2021 04:12:21 AM,32.018,0.0,,,
740,12/23/2021 06:12:21 AM,32.018,0.0,,,
741,12/23/2021 08:12:21 AM,32.018,0.0,,,
742,12/23/2021 10:12:21 AM,32.018,0.0,,,
743,12/23/2021 12:12:21 PM,32.218,0.0,,,
744,12/23/2021 02:12:21 PM,32.218,0.0,,,
745,12/23/2021 04:12:21 PM,32.218,0.0,,,
746,12/23/2021 06:12:21 PM,32.218,0.0,,,
747,12/23/2021 08:12:21 PM,32.218,0.0,,,
748,12/23/2021 10:12:21 PM,32.218,0.0,,,
749,12/24/2021 12:12:21 AM,32.218,0.0,,,
750,12/24/2021 02:12:21 AM,32.218,0.0,,,
751,12/24/2021 04:12:21 AM,32.018,0.0,,,
752,12/24/2021 06:12:21 AM,32.018,0.0,,,
753,12/24/2021 08:12:21 AM,32.018,0.0,,,
754,12/24/2021 10:12:21 AM,32.218,0.0,,,
755,12/24/2021 12:12:21 PM,32.218,0.0,,,
756,12/24/2021 02:12:21 PM,32.218,0.0,,,
757,12/24/2021 04:12:21 PM,32.418,0.0,,,
758,12/24/2021 06:12:21 PM,32.418,0.0,,,
759,12/24/2021 08:12:21 PM,32.218,0.0,,,
760,12/24/2021 10:12:21 PM,32.218,0.0,,,
761,12/25/2021 12:12:21 AM,32.218,0.0,,,
762,12/25/2021 02:12:21 AM,32.218,0.0,,,
763,12/25/2021 04:12:21 AM,32.218,0.0,,,
764,12/25/2021 06:12:21 AM,32.218,0.0,,,
765,12/25/2021 08:12:21 AM,32.218,0.0,,,
766,12/25/2021 10:12:21 AM,32.018,0.0,,,
767,12/25/2021 12:12:21 PM,32.218,0.0,,,
768,12/25/2021 02:12:21 PM,32.218,0.0,,,
769,12/25/2021 04:12:21 PM,32.418,0.0,,,
770,12/25/2021 06:12:21 PM,32.418,0.0,,,
771,12/25/2021 08:12:21 PM,32.418,0.0,,,
772,12/25/2021 10:12:21 PM,32.218,0.0,,,
773,12/26/2021 12:12:21 AM,32.218,0.0,,,
774,12/26/2021 02:12:21 AM,32.018,0.0,,,
775,12/26/2021 04:12:21 AM,32.018,0.0,,,
776,12/26/2021 06:12:21 AM,32.018,0.0,,,
777,12/26/2021 08:12:21 AM,32.018,0.0,,,
778,12/26/2021 10:12:21 AM,32.018,0.0,,,
779,12/26/2021 12:12:21 PM,32.018,0.0,,,
780,12/26/2021 02:12:21 PM,32.218,0.0,,,
781,12/26/2021 04:12:21 PM,32.218,0.0,,,
782,12/26/2021 06:12:21 PM,32.218,0.0,,,
783,12/26/2021 08:12:21 PM,32.218,0.0,,,
784,12/26/2021 10:12:21 PM,32.218,0.0,,,
785,12/27/2021 12:12:21 AM,32.218,0.0,,,
786,12/27/2021 02:12:21 AM,32.018,0.0,,,
787,12/27/2021 04:12:21 AM,32.018,0.0,,,
788,12/27/2021 06:12:21 AM,32.018,0.0,,,
789,12/27/2021 08:12:21 AM,32.018,0.0,,,
790,12/27/2021 10:12:21 AM,32.018,0.0,,,
791,12/27/2021 12:12:21 PM,32.218,0.0,,,
792,12/27/2021 02:12:21 PM,32.218,0.0,,,
793,12/27/2021 04:12:21 PM,32.418,0.0,,,
794,12/27/2021 06:12:21 PM,32.617,0.0,,,
795,12/27/2021 08:12:21 PM,32.418,0.0,,,
796,12/27/2021 10:12:21 PM,32.218,0.0,,,
797,12/28/2021 12:12:21 AM,32.218,0.0,,,
798,12/28/2021 02:12:21 AM,32.018,0.0,,,
799,12/28/2021 04:12:21 AM,32.018,0.0,,,
800,12/28/2021 06:12:21 AM,32.018,0.0,,,
801,12/28/2021 08:12:21 AM,32.018,0.0,,,
802,12/28/2021 10:12:21 AM,32.018,0.0,,,
803,12/28/2021 12:12:21 PM,32.018,0.0,,,
804,12/28/2021 02:12:21 PM,32.218,0.0,,,
805,12/28/2021 04:12:21 PM,32.418,0.0,,,
806,12/28/2021 06:12:21 PM,32.418,0.0,,,
807,12/28/2021 08:12:21 PM,32.418,0.0,,,
808,12/28/2021 10:12:21 PM,32.218,0.0,,,
809,12/29/2021 12:12:21 AM,32.218,0.0,,,
810,12/29/2021 02:12:21 AM,32.218,0.0,,,
811,12/29/2021 04:12:21 AM,32.218,0.0,,,
812,12/29/2021 06:12:21 AM,32.018,0.0,,,
813,12/29/2021 08:12:21 AM,32.018,0.0,,,
814,12/29/2021 10:12:21 AM,32.018,0.0,,,
815,12/29/2021 12:12:21 PM,32.018,0.0,,,
816,12/29/2021 02:12:21 PM,32.218,0.0,,,
817,12/29/2021 04:12:21 PM,32.418,0.0,,,
818,12/29/2021 06:12:21 PM,32.418,0.0,,,
819,12/29/2021 08:12:21 PM,32.218,0.0,,,
820,12/29/2021 10:12:21 PM,32.218,0.0,,,
821,12/30/2021 12:12:21 AM,32.218,0.0,,,
822,12/30/2021 02:12:21 AM,32.018,0.0,,,
823,12/30/2021 04:12:21 AM,32.018,0.0,,,
824,12/30/2021 06:12:21 AM,32.018,0.0,,,
825,12/30/2021 08:12:21 AM,32.018,0.0,,,
826,12/30/2021 10:12:21 AM,32.018,0.0,,,
827,12/30/2021 12:12:21 PM,32.218,0.0,,,
828,12/30/2021 02:12:21 PM,32.218,0.0,,,
829,12/30/2021 04:12:21 PM,32.418,0.0,,,
830,12/30/2021 06:12:21 PM,32.418,0.0,,,
831,12/30/2021 08:12:21 PM,32.418,0.0,,,
832,12/30/2021 10:12:21 PM,32.218,0.0,,,
833,12/31/2021 12:12:21 AM,32.218,0.0,,,
834,12/31/2021 02:12:21 AM,32.218,0.0,,,
835,12/31/2021 04:12:21 AM,32.018,0.0,,,
836,12/31/2021 06:12:21 AM,32.018,0.0,,,
837,12/31/2021 08:12:21 AM,32.018,0.0,,,
838,12/31/2021 10:12:21 AM,32.018,0.0,,,
839,12/31/2021 12:12:21 PM,32.218,0.0,,,
840,12/31/2021 02:12:21 PM,32.218,0.0,,,
841,12/31/2021 04:12:21 PM,32.218,0.0,,,
842,12/31/2021 06:12:21 PM,32.218,0.0,,,
843,12/31/2021 08:12:21 PM,32.218,0.0,,,
844,12/31/2021 10:12:21 PM,32.218,0.0,,,
845,01/01/2022 12:12:21 AM,32.018,0.0,,,
846,01/01/2022 02:12:21 AM,32.018,0.0,,,
847,01/01/2022 04:12:21 AM,32.018,0.0,,,
848,01/01/2022 06:12:21 AM,32.018,0.0,,,
849,01/01/2022 08:12:21 AM,32.018,0.0,,,
850,01/01/2022 10:12:21 AM,32.018,0.0,,,
851,01/01/2022 12:12:21 PM,32.018,0.0,,,
852,01/01/2022 02:12:21 PM,32.218,0.0,,,
853,01/01/2022 04:12:21 PM,32.218,0.0,,,
854,01/01/2022 06:12:21 PM,32.418,0.0,,,
855,01/01/2022 08:12:21 PM,32.418,0.0,,,
856,01/01/2022 10:12:21 PM,32.218,0.0,,,
857,01/02/2022 12:12:21 AM,32.218,0.0,,,
858,01/02/2022 02:12:21 AM,32.018,0.0,,,
859,01/02/2022 04:12:21 AM,32.018,0.0,,,
860,01/02/2022 06:12:21 AM,32.018,0.0,,,
861,01/02/2022 08:12:21 AM,32.018,0.0,,,
862,01/02/2022 10:12:21 AM,32.018,0.0,,,
863,01/02/2022 12:12:21 PM,32.218,0.0,,,
864,01/02/2022 02:12:21 PM,32.218,0.0,,,
865,01/02/2022 04:12:21 PM,32.418,0.0,,,
866,01/02/2022 06:12:21 PM,32.418,0.0,,,
867,01/02/2022 08:12:21 PM,32.418,0.0,,,
868,01/02/2022 10:12:21 PM,32.218,0.0,,,
869,01/03/2022 12:12:21 AM,32.218,0.0,,,
870,01/03/2022 02:12:21 AM,32.018,0.0,,,
871,01/03/2022 04:12:21 AM,32.018,0.0,,,
872,01/03/2022 06:12:21 AM,32.018,0.0,,,
873,01/03/2022 08:12:21 AM,32.018,0.0,,,
874,01/03/2022 10:12:21 AM,32.018,0.0,,,
875,01/03/2022 12:12:21 PM,32.218,0.0,,,
876,01/03/2022 02:12:21 PM,32.218,0.0,,,
877,01/03/2022 04:12:21 PM,32.418,0.0,,,
878,01/03/2022 06:12:21 PM,32.418,0.0,,,
879,01/03/2022 08:12:21 PM,32.418,0.0,,,
880,01/03/2022 10:12:21 PM,32.218,0.0,,,
881,01/04/2022 12:12:21 AM,32.218,0.0,,,
882,01/04/2022 02:12:21 AM,32.218,0.0,,,
883,01/04/2022 04:12:21 AM,32.218,0.0,,,
884,01/04/2022 06:12:21 AM,32.018,0.0,,,
885,01/04/2022 08:12:21 AM,32.218,0.0,,,
886,01/04/2022 10:12:21 AM,32.018,0.0,,,
887,01/04/2022 12:12:21 PM,32.218,0.0,,,
888,01/04/2022 02:12:21 PM,32.218,0.0,,,
889,01/04/2022 04:12:21 PM,32.418,0.0,,,
890,01/04/2022 06:12:21 PM,32.418,0.0,,,
891,01/04/2022 08:12:21 PM,32.218,0.0,,,
892,01/04/2022 10:12:21 PM,32.218,0.0,,,
893,01/05/2022 12:12:21 AM,32.218,0.0,,,
894,01/05/2022 02:12:21 AM,32.218,0.0,,,
895,01/05/2022 04:12:21 AM,32.018,0.0,,,
896,01/05/2022 06:12:21 AM,32.018,0.0,,,
897,01/05/2022 08:12:21 AM,32.018,0.0,,,
898,01/05/2022 10:12:21 AM,32.018,0.0,,,
899,01/05/2022 12:12:21 PM,32.218,0.0,,,
900,01/05/2022 02:12:21 PM,32.418,0.0,,,
901,01/05/2022 04:12:21 PM,32.418,0.0,,,
902,01/05/2022 06:12:21 PM,32.617,0.0,,,
903,01/05/2022 08:12:21 PM,32.418,0.0,,,
904,01/05/2022 10:12:21 PM,32.218,0.0,,,
905,01/06/2022 12:12:21 AM,32.218,0.0,,,
906,01/06/2022 02:12:21 AM,32.018,0.0,,,
907,01/06/2022 04:12:21 AM,32.018,0.0,,,
908,01/06/2022 06:12:21 AM,32.018,0.0,,,
909,01/06/2022 08:12:21 AM,32.018,0.0,,,
910,01/06/2022 10:12:21 AM,32.018,0.0,,,
911,01/06/2022 12:12:21 PM,32.218,0.0,,,
912,01/06/2022 02:12:21 PM,32.218,0.0,,,
913,01/06/2022 04:12:21 PM,32.418,0.0,,,
914,01/06/2022 06:12:21 PM,32.418,0.0,,,
915,01/06/2022 08:12:21 PM,32.418,0.0,,,
916,01/06/2022 10:12:21 PM,32.218,0.0,,,
917,01/07/2022 12:12:21 AM,32.218,0.0,,,
918,01/07/2022 02:12:21 AM,32.018,0.0,,,
919,01/07/2022 04:12:21 AM,32.018,0.0,,,
920,01/07/2022 06:12:21 AM,32.018,0.0,,,
921,01/07/2022 08:12:21 AM,32.018,0.0,,,
