Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2021-05-27 16:26:07,VR2W-137350,A69-1601-62151,,,,,17
2021-05-27 16:29:46,VR2W-137350,A69-1601-62150,,,,,17
2021-05-27 16:34:12,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 16:37:25,VR2W-137350,A69-1601-62151,,,,,17
2021-05-27 16:38:25,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:08:41,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:19:35,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:25:18,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 17:30:20,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:36:01,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 17:39:51,VR2W-137350,A69-1601-62149,,,,,17
2021-05-27 17:40:47,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:43:25,VR2W-137350,A69-1601-62151,,,,,17
2021-05-27 17:46:23,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 17:50:01,VR2W-137350,A69-1601-62149,,,,,17
2021-05-27 17:50:39,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 17:56:04,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 17:59:19,VR2W-137350,A69-1601-62149,,,,,17
2021-05-27 18:01:18,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 18:06:23,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 18:08:50,VR2W-137350,A69-1601-62149,,,,,17
2021-05-27 18:11:35,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 18:15:58,VR2W-137350,A69-1601-62148,,,,,17
2021-05-27 18:18:49,VR2W-137350,A69-1601-62149,,,,,17
2021-05-27 18:21:06,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 18:31:05,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 18:42:00,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 18:52:47,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:03:17,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:13:15,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:24:08,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:34:52,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:45:17,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 19:55:03,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:05:33,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:15:30,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:26:22,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:37:02,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:47:18,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 20:56:49,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:06:48,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:17:42,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:28:28,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:38:57,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:48:52,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 21:59:38,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 22:10:09,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 22:20:08,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 22:31:03,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 22:41:51,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 22:52:24,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:02:26,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:13:28,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:24:28,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:35:26,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:46:18,VR2W-137350,A69-1601-62147,,,,,17
2021-05-27 23:56:59,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:07:18,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:16:53,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:27:01,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:36:14,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:45:38,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 00:55:21,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:05:46,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:15:32,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:26:00,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:35:54,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:46:40,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 01:57:07,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:07:00,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:17:42,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:28:03,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:37:42,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:47:58,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 02:57:27,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 03:07:22,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 03:18:10,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 03:28:41,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 03:38:42,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 03:49:39,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:00:32,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:11:13,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:21:33,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:31:11,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:41:23,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 04:50:43,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:00:21,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:10:34,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:19:58,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:29:42,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:40:07,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 05:49:54,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 06:00:25,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 06:10:25,VR2W-137350,A69-1601-62147,,,,,17
2021-05-28 06:21:22,VR2W-137350,A69-1601-62147,,,,,17
