Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2021-05-27 16:14:30,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 16:27:06,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 16:28:59,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 16:29:29,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 16:34:11,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 16:37:24,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 16:38:24,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 16:41:26,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 16:45:02,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 16:46:58,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 16:48:11,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 16:51:33,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 16:55:41,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 16:57:02,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 16:58:42,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 17:00:42,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:05:57,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:06:07,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:08:41,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 17:09:57,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:15:14,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:15:25,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:19:24,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:24:26,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:25:18,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:29:14,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:30:19,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 17:33:46,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:36:00,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:39:50,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:40:46,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 17:43:24,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:46:22,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:50:01,VR2W-137351,A69-1601-62149,,,,,13
2021-05-27 17:50:38,VR2W-137351,A69-1601-62147,,,,,13
2021-05-27 17:53:38,VR2W-137351,A69-1601-62151,,,,,13
2021-05-27 17:56:03,VR2W-137351,A69-1601-62148,,,,,13
2021-05-27 17:59:18,VR2W-137351,A69-1601-62149,,,,,13
