"Plot Title: Bridge_16_Temp"
"#","Date Time, GMT-05:00","Temp, °F (LGR S/N: 21022940, SEN S/N: 21022940)","Intensity, lum/ft² (LGR S/N: 21022940, SEN S/N: 21022940)","Coupler Detached (LGR S/N: 21022940)","Coupler Attached (LGR S/N: 21022940)","Stopped (LGR S/N: 21022940)","End Of File (LGR S/N: 21022940)"
1,07/20/21 01:01:43 PM,79.502,2.0,,,,
2,07/20/21 01:01:52 PM,,,Logged,,,
3,07/20/21 03:01:43 PM,81.797,0.0,,,,
4,07/20/21 05:01:43 PM,82.864,0.0,,,,
5,07/20/21 07:01:43 PM,83.935,0.0,,,,
6,07/20/21 09:01:43 PM,84.295,0.0,,,,
7,07/20/21 11:01:43 PM,84.474,0.0,,,,
8,07/21/21 01:01:43 AM,83.757,0.0,,,,
9,07/21/21 03:01:43 AM,82.686,0.0,,,,
10,07/21/21 05:01:43 AM,81.266,0.0,,,,
11,07/21/21 07:01:43 AM,80.029,0.0,,,,
12,07/21/21 09:01:43 AM,78.975,0.0,,,,
13,07/21/21 11:01:43 AM,78.624,0.0,,,,
14,07/21/21 01:01:43 PM,79.151,0.0,,,,
15,07/21/21 03:01:43 PM,81.090,0.0,,,,
16,07/21/21 05:01:43 PM,82.330,0.0,,,,
17,07/21/21 07:01:43 PM,82.508,0.0,,,,
18,07/21/21 09:01:43 PM,82.330,0.0,,,,
19,07/21/21 11:01:43 PM,81.442,0.0,,,,
20,07/22/21 01:01:43 AM,80.559,0.0,,,,
21,07/22/21 03:01:43 AM,79.502,0.0,,,,
22,07/22/21 05:01:43 AM,78.274,0.0,,,,
23,07/22/21 07:01:43 AM,77.050,0.0,,,,
24,07/22/21 09:01:43 AM,76.006,0.0,,,,
25,07/22/21 11:01:43 AM,76.006,0.0,,,,
26,07/22/21 01:01:43 PM,77.923,0.0,,,,
27,07/22/21 03:01:43 PM,80.559,0.0,,,,
28,07/22/21 05:01:43 PM,82.330,0.0,,,,
29,07/22/21 07:01:43 PM,83.579,0.0,,,,
30,07/22/21 09:01:43 PM,83.757,0.0,,,,
31,07/22/21 11:01:43 PM,83.935,0.0,,,,
32,07/23/21 01:01:43 AM,83.579,0.0,,,,
33,07/23/21 03:01:43 AM,82.864,0.0,,,,
34,07/23/21 05:01:43 AM,81.797,0.0,,,,
35,07/23/21 07:01:43 AM,80.735,0.0,,,,
36,07/23/21 09:01:43 AM,79.678,0.0,,,,
37,07/23/21 11:01:43 AM,79.502,0.0,,,,
38,07/23/21 01:01:43 PM,80.382,0.0,,,,
39,07/23/21 03:01:43 PM,81.621,0.0,,,,
40,07/23/21 05:01:43 PM,81.975,0.0,,,,
41,07/23/21 07:01:43 PM,82.864,0.0,,,,
42,07/23/21 09:01:43 PM,83.757,0.0,,,,
43,07/23/21 11:01:43 PM,83.935,0.0,,,,
44,07/24/21 01:01:43 AM,83.935,0.0,,,,
45,07/24/21 03:01:43 AM,83.221,0.0,,,,
46,07/24/21 05:01:43 AM,81.975,0.0,,,,
47,07/24/21 07:01:43 AM,80.911,0.0,,,,
48,07/24/21 09:01:43 AM,80.029,0.0,,,,
49,07/24/21 11:01:43 AM,80.029,0.0,,,,
50,07/24/21 01:01:43 PM,80.382,0.0,,,,
51,07/24/21 03:01:43 PM,81.090,0.0,,,,
52,07/24/21 05:01:43 PM,82.508,0.0,,,,
53,07/24/21 07:01:43 PM,84.295,0.0,,,,
54,07/24/21 09:01:43 PM,85.735,0.0,,,,
55,07/24/21 11:01:43 PM,86.459,0.0,,,,
56,07/25/21 01:01:43 AM,86.641,0.0,,,,
57,07/25/21 03:01:43 AM,85.735,0.0,,,,
58,07/25/21 05:01:43 AM,84.474,0.0,,,,
59,07/25/21 07:01:43 AM,82.864,0.0,,,,
60,07/25/21 09:01:43 AM,81.621,0.0,,,,
61,07/25/21 11:01:43 AM,81.090,0.0,,,,
62,07/25/21 01:01:43 PM,81.621,0.0,,,,
63,07/25/21 03:01:43 PM,83.399,0.0,,,,
64,07/25/21 05:01:43 PM,85.194,0.0,,,,
65,07/25/21 07:01:43 PM,85.374,0.0,,,,
66,07/25/21 09:01:43 PM,85.014,0.0,,,,
67,07/25/21 11:01:43 PM,84.474,0.0,,,,
68,07/26/21 01:01:43 AM,83.221,0.0,,,,
69,07/26/21 03:01:43 AM,82.152,0.0,,,,
70,07/26/21 05:01:43 AM,80.735,0.0,,,,
71,07/26/21 07:01:43 AM,79.502,0.0,,,,
72,07/26/21 09:01:43 AM,78.098,0.0,,,,
73,07/26/21 11:01:43 AM,77.749,0.0,,,,
74,07/26/21 01:01:43 PM,78.975,0.0,,,,
75,07/26/21 03:01:43 PM,80.382,0.0,,,,
76,07/26/21 05:01:43 PM,82.864,0.0,,,,
77,07/26/21 07:01:43 PM,83.579,0.0,,,,
78,07/26/21 09:01:43 PM,83.935,0.0,,,,
79,07/26/21 11:01:43 PM,83.757,0.0,,,,
80,07/27/21 01:01:43 AM,83.221,0.0,,,,
81,07/27/21 03:01:43 AM,82.686,0.0,,,,
82,07/27/21 05:01:43 AM,81.797,0.0,,,,
83,07/27/21 07:01:43 AM,81.090,0.0,,,,
84,07/27/21 09:01:43 AM,80.382,0.0,,,,
85,07/27/21 11:01:43 AM,80.206,0.0,,,,
86,07/27/21 01:01:43 PM,80.911,0.0,,,,
87,07/27/21 03:01:43 PM,81.797,0.0,,,,
88,07/27/21 05:01:43 PM,83.399,0.0,,,,
89,07/27/21 07:01:43 PM,84.295,0.0,,,,
90,07/27/21 09:01:43 PM,85.735,0.0,,,,
91,07/27/21 11:01:43 PM,87.186,0.0,,,,
92,07/28/21 01:01:43 AM,87.915,0.0,,,,
93,07/28/21 03:01:43 AM,87.552,0.0,,,,
94,07/28/21 05:01:43 AM,85.915,0.0,,,,
95,07/28/21 07:01:43 AM,84.654,0.0,,,,
96,07/28/21 09:01:43 AM,83.579,0.0,,,,
97,07/28/21 11:01:43 AM,83.399,0.0,,,,
98,07/28/21 01:01:43 PM,85.014,0.0,,,,
99,07/28/21 03:01:43 PM,87.915,0.0,,,,
100,07/28/21 05:01:43 PM,88.833,0.0,,,,
101,07/28/21 07:01:43 PM,90.124,0.0,,,,
102,07/28/21 09:01:43 PM,90.309,0.0,,,,
103,07/28/21 11:01:43 PM,89.938,0.0,,,,
104,07/29/21 01:01:43 AM,89.200,0.0,,,,
105,07/29/21 03:01:43 AM,87.915,0.0,,,,
106,07/29/21 05:01:43 AM,86.277,0.0,,,,
107,07/29/21 07:01:43 AM,84.474,0.0,,,,
108,07/29/21 09:01:43 AM,82.864,0.0,,,,
109,07/29/21 11:01:43 AM,81.621,0.0,,,,
110,07/29/21 01:01:43 PM,81.442,0.0,,,,
111,07/29/21 03:01:43 PM,81.621,0.0,,,,
112,07/29/21 05:01:43 PM,82.152,0.0,,,,
113,07/29/21 07:01:43 PM,82.508,0.0,,,,
114,07/29/21 09:01:43 PM,82.686,0.0,,,,
115,07/29/21 11:01:43 PM,81.975,0.0,,,,
116,07/30/21 01:01:43 AM,81.090,0.0,,,,
117,07/30/21 03:01:43 AM,80.206,0.0,,,,
118,07/30/21 05:01:43 AM,79.326,0.0,,,,
119,07/30/21 07:01:43 AM,78.098,0.0,,,,
120,07/30/21 09:01:43 AM,77.050,0.0,,,,
121,07/30/21 11:01:43 AM,76.181,0.0,,,,
122,07/30/21 01:01:43 PM,75.659,0.0,,,,
123,07/30/21 03:01:43 PM,75.139,0.0,,,,
124,07/30/21 05:01:43 PM,74.619,0.0,,,,
125,07/30/21 07:01:43 PM,74.271,0.0,,,,
126,07/30/21 09:01:43 PM,73.926,0.0,,,,
127,07/30/21 11:01:43 PM,73.407,0.0,,,,
128,07/31/21 01:01:43 AM,72.718,0.0,,,,
129,07/31/21 03:01:43 AM,72.199,0.0,,,,
130,07/31/21 05:01:43 AM,71.683,0.0,,,,
131,07/31/21 07:01:43 AM,71.168,0.0,,,,
132,07/31/21 09:01:43 AM,70.824,0.0,,,,
133,07/31/21 11:01:43 AM,70.995,0.0,,,,
134,07/31/21 01:01:43 PM,72.028,0.0,,,,
135,07/31/21 03:01:43 PM,73.407,0.0,,,,
136,07/31/21 05:01:43 PM,76.006,0.0,,,,
137,07/31/21 07:01:43 PM,77.923,0.0,,,,
138,07/31/21 09:01:43 PM,78.975,0.0,,,,
139,07/31/21 11:01:43 PM,79.326,0.0,,,,
140,08/01/21 01:01:43 AM,78.975,0.0,,,,
141,08/01/21 03:01:43 AM,77.923,0.0,,,,
142,08/01/21 05:01:43 AM,76.703,0.0,,,,
143,08/01/21 07:01:43 AM,75.484,0.0,,,,
144,08/01/21 09:01:43 AM,74.619,0.0,,,,
145,08/01/21 11:01:43 AM,74.446,0.0,,,,
146,08/01/21 01:01:43 PM,74.791,0.0,,,,
147,08/01/21 03:01:43 PM,75.484,0.0,,,,
148,08/01/21 05:01:43 PM,77.400,0.0,,,,
149,08/01/21 07:01:43 PM,78.975,0.0,,,,
150,08/01/21 09:01:43 PM,80.206,0.0,,,,
151,08/01/21 11:01:43 PM,80.559,0.0,,,,
152,08/02/21 01:01:43 AM,80.029,0.0,,,,
153,08/02/21 03:01:43 AM,78.975,0.0,,,,
154,08/02/21 05:01:43 AM,77.574,0.0,,,,
155,08/02/21 07:01:43 AM,76.181,0.0,,,,
156,08/02/21 09:01:43 AM,75.139,0.0,,,,
157,08/02/21 11:01:43 AM,74.619,0.0,,,,
158,08/02/21 01:01:43 PM,75.312,0.0,,,,
159,08/02/21 03:01:43 PM,76.181,0.0,,,,
160,08/02/21 05:01:43 PM,76.354,0.0,,,,
161,08/02/21 07:01:43 PM,77.400,0.0,,,,
162,08/02/21 09:01:43 PM,78.975,0.0,,,,
163,08/02/21 11:01:43 PM,80.206,0.0,,,,
164,08/03/21 01:01:43 AM,80.559,0.0,,,,
165,08/03/21 03:01:43 AM,79.853,0.0,,,,
166,08/03/21 05:01:43 AM,78.800,0.0,,,,
167,08/03/21 07:01:43 AM,77.400,0.0,,,,
168,08/03/21 09:01:43 AM,76.006,0.0,,,,
169,08/03/21 11:01:43 AM,75.659,0.0,,,,
170,08/03/21 01:01:43 PM,76.354,0.0,,,,
171,08/03/21 03:01:43 PM,77.749,0.0,,,,
172,08/03/21 05:01:43 PM,79.326,0.0,,,,
173,08/03/21 07:01:43 PM,79.502,0.0,,,,
174,08/03/21 09:01:43 PM,80.206,0.0,,,,
175,08/03/21 11:01:43 PM,80.206,0.0,,,,
176,08/04/21 01:01:43 AM,79.853,0.0,,,,
177,08/04/21 03:01:43 AM,78.800,0.0,,,,
178,08/04/21 05:01:43 AM,77.749,0.0,,,,
179,08/04/21 07:01:43 AM,76.354,0.0,,,,
180,08/04/21 09:01:43 AM,75.139,0.0,,,,
181,08/04/21 11:01:43 AM,74.619,0.0,,,,
182,08/04/21 01:01:43 PM,74.964,0.0,,,,
183,08/04/21 03:01:43 PM,75.832,0.0,,,,
184,08/04/21 05:01:43 PM,76.006,0.0,,,,
185,08/04/21 07:01:43 PM,76.354,0.0,,,,
186,08/04/21 09:01:43 PM,76.528,0.0,,,,
187,08/04/21 11:01:43 PM,76.528,0.0,,,,
188,08/05/21 01:01:43 AM,76.354,0.0,,,,
189,08/05/21 03:01:43 AM,76.006,0.0,,,,
190,08/05/21 05:01:43 AM,75.484,0.0,,,,
191,08/05/21 07:01:43 AM,74.791,0.0,,,,
192,08/05/21 09:01:43 AM,74.098,0.0,,,,
193,08/05/21 11:01:43 AM,74.098,0.0,,,,
194,08/05/21 01:01:43 PM,75.139,0.0,,,,
195,08/05/21 03:01:43 PM,76.528,0.0,,,,
196,08/05/21 05:01:43 PM,77.400,0.0,,,,
197,08/05/21 07:01:43 PM,78.274,0.0,,,,
198,08/05/21 09:01:43 PM,78.975,0.0,,,,
199,08/05/21 11:01:43 PM,79.853,0.0,,,,
200,08/06/21 01:01:43 AM,80.735,0.0,,,,
201,08/06/21 03:01:43 AM,80.911,0.0,,,,
202,08/06/21 05:01:43 AM,80.559,0.0,,,,
203,08/06/21 07:01:43 AM,79.502,0.0,,,,
204,08/06/21 09:01:43 AM,78.449,0.0,,,,
205,08/06/21 11:01:43 AM,77.923,0.0,,,,
206,08/06/21 01:01:43 PM,77.923,0.0,,,,
207,08/06/21 03:01:43 PM,78.274,0.0,,,,
208,08/06/21 05:01:43 PM,79.151,0.0,,,,
209,08/06/21 07:01:43 PM,79.678,0.0,,,,
210,08/06/21 09:01:43 PM,80.911,0.0,,,,
211,08/06/21 11:01:43 PM,81.621,0.0,,,,
212,08/07/21 01:01:43 AM,81.797,0.0,,,,
213,08/07/21 03:01:43 AM,81.621,0.0,,,,
214,08/07/21 05:01:43 AM,81.090,0.0,,,,
215,08/07/21 07:01:43 AM,80.206,0.0,,,,
216,08/07/21 09:01:43 AM,79.326,0.0,,,,
217,08/07/21 11:01:43 AM,79.151,0.0,,,,
218,08/07/21 01:01:43 PM,79.502,0.0,,,,
219,08/07/21 03:01:43 PM,80.559,0.0,,,,
220,08/07/21 05:01:43 PM,80.559,0.0,,,,
221,08/07/21 07:01:43 PM,81.090,0.0,,,,
222,08/07/21 09:01:43 PM,81.797,0.0,,,,
223,08/07/21 11:01:43 PM,82.508,0.0,,,,
224,08/08/21 01:01:43 AM,83.221,0.0,,,,
225,08/08/21 03:01:43 AM,83.399,0.0,,,,
226,08/08/21 05:01:43 AM,83.043,0.0,,,,
227,08/08/21 07:01:43 AM,82.330,0.0,,,,
228,08/08/21 09:01:43 AM,81.266,0.0,,,,
229,08/08/21 11:01:43 AM,80.911,0.0,,,,
230,08/08/21 01:01:43 PM,80.735,0.0,,,,
231,08/08/21 03:01:43 PM,80.911,0.0,,,,
232,08/08/21 05:01:43 PM,81.442,0.0,,,,
233,08/08/21 07:01:43 PM,82.152,0.0,,,,
234,08/08/21 09:01:43 PM,83.221,0.0,,,,
235,08/08/21 11:01:43 PM,84.115,0.0,,,,
236,08/09/21 01:01:43 AM,84.295,0.0,,,,
237,08/09/21 03:01:43 AM,84.115,0.0,,,,
238,08/09/21 05:01:43 AM,83.399,0.0,,,,
239,08/09/21 07:01:43 AM,82.508,0.0,,,,
240,08/09/21 09:01:43 AM,81.266,0.0,,,,
241,08/09/21 11:01:43 AM,80.911,0.0,,,,
242,08/09/21 01:01:43 PM,81.090,0.0,,,,
243,08/09/21 03:01:43 PM,82.152,0.0,,,,
244,08/09/21 05:01:43 PM,83.399,0.0,,,,
245,08/09/21 07:01:43 PM,84.295,0.0,,,,
246,08/09/21 09:01:43 PM,84.834,0.0,,,,
247,08/09/21 11:01:43 PM,84.834,0.0,,,,
248,08/10/21 01:01:43 AM,84.295,0.0,,,,
249,08/10/21 03:01:43 AM,83.399,0.0,,,,
250,08/10/21 05:01:43 AM,82.330,0.0,,,,
251,08/10/21 07:01:43 AM,81.090,0.0,,,,
252,08/10/21 09:01:43 AM,80.029,0.0,,,,
253,08/10/21 11:01:43 AM,79.326,0.0,,,,
254,08/10/21 01:01:43 PM,79.151,0.0,,,,
255,08/10/21 03:01:43 PM,79.151,0.0,,,,
256,08/10/21 05:01:43 PM,79.853,0.0,,,,
257,08/10/21 07:01:43 PM,81.266,0.0,,,,
258,08/10/21 09:01:43 PM,82.508,0.0,,,,
259,08/10/21 11:01:43 PM,83.043,0.0,,,,
260,08/11/21 01:01:43 AM,82.864,0.0,,,,
261,08/11/21 03:01:43 AM,82.330,0.0,,,,
262,08/11/21 05:01:43 AM,81.621,0.0,,,,
263,08/11/21 07:01:43 AM,80.559,0.0,,,,
264,08/11/21 09:01:43 AM,79.326,0.0,,,,
265,08/11/21 11:01:43 AM,78.098,0.0,,,,
266,08/11/21 01:01:43 PM,78.098,0.0,,,,
267,08/11/21 03:01:43 PM,78.624,0.0,,,,
268,08/11/21 05:01:43 PM,79.502,0.0,,,,
269,08/11/21 07:01:43 PM,80.206,0.0,,,,
270,08/11/21 09:01:43 PM,81.266,0.0,,,,
271,08/11/21 11:01:43 PM,81.797,0.0,,,,
272,08/12/21 01:01:43 AM,81.797,0.0,,,,
273,08/12/21 03:01:43 AM,81.266,0.0,,,,
274,08/12/21 05:01:43 AM,80.559,0.0,,,,
275,08/12/21 07:01:43 AM,79.678,0.0,,,,
276,08/12/21 09:01:43 AM,78.975,0.0,,,,
277,08/12/21 11:01:43 AM,77.923,0.0,,,,
278,08/12/21 01:01:43 PM,77.749,0.0,,,,
279,08/12/21 03:01:43 PM,77.923,0.0,,,,
280,08/12/21 05:01:43 PM,78.449,0.0,,,,
281,08/12/21 07:01:43 PM,79.151,0.0,,,,
282,08/12/21 09:01:43 PM,79.502,0.0,,,,
283,08/12/21 11:01:43 PM,78.975,0.0,,,,
284,08/13/21 01:01:43 AM,78.274,0.0,,,,
285,08/13/21 03:01:43 AM,77.574,0.0,,,,
286,08/13/21 05:01:43 AM,76.354,0.0,,,,
287,08/13/21 07:01:43 AM,75.312,0.0,,,,
288,08/13/21 09:01:43 AM,74.446,0.0,,,,
289,08/13/21 11:01:43 AM,73.926,0.0,,,,
290,08/13/21 01:01:43 PM,73.926,0.0,,,,
291,08/13/21 03:01:43 PM,74.619,0.0,,,,
292,08/13/21 05:01:43 PM,76.006,0.0,,,,
293,08/13/21 07:01:43 PM,76.703,0.0,,,,
294,08/13/21 09:01:43 PM,77.574,0.0,,,,
295,08/13/21 11:01:43 PM,78.098,0.0,,,,
296,08/14/21 01:01:43 AM,77.923,0.0,,,,
297,08/14/21 03:01:43 AM,77.400,0.0,,,,
298,08/14/21 05:01:43 AM,76.703,0.0,,,,
299,08/14/21 07:01:43 AM,75.659,0.0,,,,
300,08/14/21 09:01:43 AM,74.619,0.0,,,,
301,08/14/21 11:01:43 AM,74.446,0.0,,,,
302,08/14/21 01:01:43 PM,75.484,0.0,,,,
303,08/14/21 03:01:43 PM,77.225,0.0,,,,
304,08/14/21 05:01:43 PM,78.624,0.0,,,,
305,08/14/21 07:01:43 PM,79.326,0.0,,,,
306,08/14/21 09:01:43 PM,78.624,0.0,,,,
307,08/14/21 11:01:43 PM,77.749,0.0,,,,
308,08/15/21 01:01:43 AM,77.050,0.0,,,,
309,08/15/21 03:01:43 AM,76.181,0.0,,,,
310,08/15/21 05:01:43 AM,75.312,0.0,,,,
311,08/15/21 07:01:43 AM,74.619,0.0,,,,
312,08/15/21 09:01:43 AM,73.580,0.0,,,,
313,08/15/21 11:01:43 AM,73.580,0.0,,,,
314,08/15/21 01:01:43 PM,74.098,0.0,,,,
315,08/15/21 03:01:43 PM,76.528,0.0,,,,
316,08/15/21 05:01:43 PM,78.098,0.0,,,,
317,08/15/21 07:01:43 PM,79.151,0.0,,,,
318,08/15/21 09:01:43 PM,79.326,0.0,,,,
319,08/15/21 11:01:43 PM,78.800,0.0,,,,
320,08/16/21 01:01:43 AM,78.098,0.0,,,,
321,08/16/21 03:01:43 AM,77.400,0.0,,,,
322,08/16/21 05:01:43 AM,76.703,0.0,,,,
323,08/16/21 07:01:43 AM,75.832,0.0,,,,
324,08/16/21 09:01:43 AM,75.139,0.0,,,,
325,08/16/21 11:01:43 AM,74.964,0.0,,,,
326,08/16/21 01:01:43 PM,75.832,0.0,,,,
327,08/16/21 03:01:43 PM,77.400,0.0,,,,
328,08/16/21 05:01:43 PM,78.800,0.0,,,,
329,08/16/21 07:01:43 PM,79.151,0.0,,,,
330,08/16/21 09:01:43 PM,79.151,0.0,,,,
331,08/16/21 11:01:43 PM,78.800,0.0,,,,
332,08/17/21 01:01:43 AM,78.274,0.0,,,,
333,08/17/21 03:01:43 AM,77.749,0.0,,,,
334,08/17/21 05:01:43 AM,77.400,0.0,,,,
335,08/17/21 07:01:43 AM,76.703,0.0,,,,
336,08/17/21 09:01:43 AM,76.006,0.0,,,,
337,08/17/21 11:01:43 AM,76.006,0.0,,,,
338,08/17/21 01:01:43 PM,76.876,0.0,,,,
339,08/17/21 03:01:43 PM,78.800,0.0,,,,
340,08/17/21 05:01:43 PM,80.382,0.0,,,,
341,08/17/21 07:01:43 PM,81.090,0.0,,,,
342,08/17/21 09:01:43 PM,80.735,0.0,,,,
343,08/17/21 11:01:43 PM,80.206,0.0,,,,
344,08/18/21 01:01:43 AM,79.502,0.0,,,,
345,08/18/21 03:01:43 AM,78.800,0.0,,,,
346,08/18/21 05:01:43 AM,78.098,0.0,,,,
347,08/18/21 07:01:43 AM,77.400,0.0,,,,
348,08/18/21 09:01:43 AM,76.703,0.0,,,,
349,08/18/21 11:01:43 AM,76.703,0.0,,,,
350,08/18/21 01:01:43 PM,77.574,0.0,,,,
351,08/18/21 03:01:43 PM,79.326,0.0,,,,
352,08/18/21 05:01:43 PM,80.735,0.0,,,,
353,08/18/21 07:01:43 PM,81.442,0.0,,,,
354,08/18/21 09:01:43 PM,81.090,0.0,,,,
355,08/18/21 11:01:43 PM,80.735,0.0,,,,
356,08/19/21 01:01:43 AM,80.029,0.0,,,,
357,08/19/21 03:01:43 AM,79.151,0.0,,,,
358,08/19/21 05:01:43 AM,78.624,0.0,,,,
359,08/19/21 07:01:43 AM,77.923,0.0,,,,
360,08/19/21 09:01:43 AM,77.400,0.0,,,,
361,08/19/21 11:01:43 AM,77.400,0.0,,,,
362,08/19/21 01:01:43 PM,78.624,0.0,,,,
363,08/19/21 03:01:43 PM,79.853,0.0,,,,
364,08/19/21 05:01:43 PM,80.911,0.0,,,,
365,08/19/21 07:01:43 PM,81.442,0.0,,,,
366,08/19/21 09:01:43 PM,81.266,0.0,,,,
367,08/19/21 11:01:43 PM,80.735,0.0,,,,
368,08/20/21 01:01:43 AM,80.206,0.0,,,,
369,08/20/21 03:01:43 AM,79.502,0.0,,,,
370,08/20/21 05:01:43 AM,78.975,0.0,,,,
371,08/20/21 07:01:43 AM,78.449,0.0,,,,
372,08/20/21 09:01:43 AM,78.098,0.0,,,,
373,08/20/21 11:01:43 AM,78.098,0.0,,,,
374,08/20/21 01:01:43 PM,78.274,0.0,,,,
375,08/20/21 03:01:43 PM,78.274,0.0,,,,
376,08/20/21 05:01:43 PM,77.923,0.0,,,,
377,08/20/21 07:01:43 PM,78.274,0.0,,,,
378,08/20/21 09:01:43 PM,78.274,0.0,,,,
379,08/20/21 11:01:43 PM,77.749,0.0,,,,
380,08/21/21 01:01:43 AM,76.876,0.0,,,,
381,08/21/21 03:01:43 AM,75.659,0.0,,,,
382,08/21/21 05:01:43 AM,74.446,0.0,,,,
383,08/21/21 07:01:43 AM,73.062,0.0,,,,
384,08/21/21 09:01:43 AM,71.856,0.0,,,,
385,08/21/21 11:01:43 AM,70.995,0.0,,,,
386,08/21/21 01:01:43 PM,70.824,0.0,,,,
387,08/21/21 03:01:43 PM,71.512,0.0,,,,
388,08/21/21 05:01:43 PM,72.545,0.0,,,,
389,08/21/21 07:01:43 PM,72.891,0.0,,,,
390,08/21/21 09:01:43 PM,73.234,0.0,,,,
391,08/21/21 11:01:43 PM,73.926,0.0,,,,
392,08/22/21 01:01:43 AM,73.753,0.0,,,,
393,08/22/21 03:01:43 AM,73.407,0.0,,,,
394,08/22/21 05:01:43 AM,72.891,0.0,,,,
395,08/22/21 07:01:43 AM,72.545,0.0,,,,
396,08/22/21 09:01:43 AM,71.856,0.0,,,,
397,08/22/21 11:01:43 AM,71.339,0.0,,,,
398,08/22/21 01:01:43 PM,71.856,0.0,,,,
399,08/22/21 03:01:43 PM,72.199,0.0,,,,
400,08/22/21 05:01:43 PM,73.062,0.0,,,,
401,08/22/21 07:01:43 PM,74.098,0.0,,,,
402,08/22/21 09:01:43 PM,74.098,0.0,,,,
403,08/22/21 11:01:43 PM,73.753,0.0,,,,
404,08/23/21 01:01:43 AM,73.407,0.0,,,,
405,08/23/21 03:01:43 AM,73.062,0.0,,,,
406,08/23/21 05:01:43 AM,72.891,0.0,,,,
407,08/23/21 07:01:43 AM,72.545,0.0,,,,
408,08/23/21 09:01:43 AM,72.199,0.0,,,,
409,08/23/21 11:01:43 AM,72.372,0.0,,,,
410,08/23/21 01:01:43 PM,72.545,0.0,,,,
411,08/23/21 03:01:43 PM,73.753,0.0,,,,
412,08/23/21 05:01:43 PM,74.619,0.0,,,,
413,08/23/21 07:01:43 PM,76.006,0.0,,,,
414,08/23/21 09:01:43 PM,77.225,0.0,,,,
415,08/23/21 11:01:43 PM,78.624,0.0,,,,
416,08/24/21 01:01:43 AM,79.326,0.0,,,,
417,08/24/21 03:01:43 AM,79.678,0.0,,,,
418,08/24/21 05:01:43 AM,79.502,0.0,,,,
419,08/24/21 07:01:43 AM,78.800,0.0,,,,
420,08/24/21 09:01:43 AM,78.274,0.0,,,,
421,08/24/21 11:01:43 AM,77.923,0.0,,,,
422,08/24/21 01:01:43 PM,78.800,0.0,,,,
423,08/24/21 03:01:43 PM,80.382,0.0,,,,
424,08/24/21 05:01:43 PM,81.442,0.0,,,,
425,08/24/21 07:01:43 PM,81.621,0.0,,,,
426,08/24/21 09:01:43 PM,82.330,0.0,,,,
427,08/24/21 11:01:43 PM,82.864,0.0,,,,
428,08/25/21 01:01:43 AM,83.221,0.0,,,,
429,08/25/21 03:01:43 AM,82.864,0.0,,,,
430,08/25/21 05:01:43 AM,81.797,0.0,,,,
431,08/25/21 07:01:43 AM,80.206,0.0,,,,
432,08/25/21 09:01:43 AM,78.098,0.0,,,,
433,08/25/21 11:01:43 AM,77.050,0.0,,,,
434,08/25/21 01:01:43 PM,76.876,0.0,,,,
435,08/25/21 03:01:43 PM,77.050,0.0,,,,
436,08/25/21 05:01:43 PM,77.225,0.0,,,,
437,08/25/21 07:01:43 PM,77.225,0.0,,,,
438,08/25/21 09:01:43 PM,77.050,0.0,,,,
439,08/25/21 11:01:43 PM,76.703,0.0,,,,
440,08/26/21 01:01:43 AM,76.528,0.0,,,,
441,08/26/21 03:01:43 AM,76.006,0.0,,,,
442,08/26/21 05:01:43 AM,75.484,0.0,,,,
443,08/26/21 07:01:43 AM,74.791,0.0,,,,
444,08/26/21 09:01:43 AM,74.098,0.0,,,,
445,08/26/21 11:01:43 AM,73.753,0.0,,,,
446,08/26/21 01:01:43 PM,73.407,0.0,,,,
447,08/26/21 03:01:43 PM,74.446,0.0,,,,
448,08/26/21 05:01:43 PM,76.006,0.0,,,,
449,08/26/21 07:01:43 PM,76.703,0.0,,,,
450,08/26/21 09:01:43 PM,77.225,0.0,,,,
451,08/26/21 11:01:43 PM,77.225,0.0,,,,
452,08/27/21 01:01:43 AM,77.050,0.0,,,,
453,08/27/21 03:01:43 AM,76.528,0.0,,,,
454,08/27/21 05:01:43 AM,76.181,0.0,,,,
455,08/27/21 07:01:43 AM,75.484,0.0,,,,
456,08/27/21 09:01:43 AM,74.791,0.0,,,,
457,08/27/21 11:01:43 AM,74.446,0.0,,,,
458,08/27/21 01:01:43 PM,74.791,0.0,,,,
459,08/27/21 03:01:43 PM,76.703,0.0,,,,
460,08/27/21 05:01:43 PM,77.574,0.0,,,,
461,08/27/21 07:01:43 PM,77.923,0.0,,,,
462,08/27/21 09:01:43 PM,78.274,0.0,,,,
463,08/27/21 11:01:43 PM,78.975,0.0,,,,
464,08/28/21 01:01:43 AM,79.502,0.0,,,,
465,08/28/21 03:01:43 AM,79.678,0.0,,,,
466,08/28/21 05:01:43 AM,79.853,0.0,,,,
467,08/28/21 07:01:43 AM,79.326,0.0,,,,
468,08/28/21 09:01:43 AM,78.624,0.0,,,,
469,08/28/21 11:01:43 AM,77.923,0.0,,,,
470,08/28/21 01:01:43 PM,77.923,0.0,,,,
471,08/28/21 03:01:43 PM,78.274,0.0,,,,
472,08/28/21 05:01:43 PM,78.624,0.0,,,,
473,08/28/21 07:01:43 PM,79.502,0.0,,,,
474,08/28/21 09:01:43 PM,80.029,0.0,,,,
475,08/28/21 11:01:43 PM,80.559,0.0,,,,
476,08/29/21 01:01:43 AM,80.206,0.0,,,,
